idoneam	O
nacti	O
magno	O
cum	O
gaudio	O
soluerunt	O
.	O

Hic	O
regnum	O
insulae	O
Ithacae	B-LOC
obtinuerat	O
,	O
et	O
paulo	O
antequam	O
cum	O
reliquis	O
Graecis	B-NORP
ad	O
bellum	O
profectus	O
est	O
,	O
puellam	O
formosissimam	O
,	O
nomine	O
Penelopen	B-PERSON
,	O
in	O
matrimonium	O
duxerat	O
.	O

Nauis	O
autem	O
qua	O
ipse	O
Ulixes	B-PERSON
uehebatur	O
ui	O
tempestatis	O
ad	O
meridiem	O
delata	O
decimo	O
die	O
ad	O
litus	O
Libyae	B-LOC
appulsa	O
est	O
.	O

Ancoris	O
iactis	O
Ulixes	B-PERSON
constituit	O
nonnullos	O
e	O
sociis	O
in	O
terram	O
exponere	O
,	O
qui	O
aquam	O
ad	O
nauem	O
referrent	O
et	O
qualis	O
esset	O
natura	O
eius	O
regionis	O
cognoscerent	O
.	O

Dum	O
tamen	O
fontem	O
quaerunt	O
,	O
quibusdam	O
ex	O
incolis	O
obuiam	O
facti	O
ab	O
iis	O
hospitio	O
accepti	O
sunt	O
.	O

Accidit	O
autem	O
ut	O
maior	O
pars	O
uictus	O
eorum	O
hominum	O
in	O
miro	O
quodam	O
fructu	O
quem	O
lotum	O
appellabant	O
consisteret	O
.	O

Quam	O
cum	O
Graeci	B-NORP
gustassent	O
,	O
patriae	O
et	O
sociorum	O
statim	O
obliti	O
confirmauerunt	O
se	O
semper	O
in	O
ea	O
terra	O
mansuros	O
,	O
ut	O
dulci	O
illo	O
cibo	O
in	O
perpetuum	O
uescerentur	O
.	O

Ulixes	B-PERSON
cum	O
ab	O
hora	O
septima	O
ad	O
uesperum	O
exspectasset	O
,	O
ueritus	O
ne	O
socii	O
sui	O
in	O
periculo	O
uersarentur	O
,	O
nonnullos	O
e	O
reliquis	O
misit	O
,	O
ut	O
quae	O
causa	O
esset	O
morae	O
cognoscerent	O
.	O

Hi	O
igitur	O
in	O
terram	O
expositi	O
ad	O
uicum	O
qui	O
non	O
longe	O
aberat	O
se	O
contulerunt	O
;	O

Illi	O
tamen	O
resistere	O
ac	O
manu	O
se	O
defendere	O
coeperunt	O
,	O
saepe	O
clamitantes	O
se	O
numquam	O
ex	O
eo	O
loco	O
abituros	O
.	O

Quae	O
cum	O
ita	O
essent	O
,	O
nuntii	O
re	O
infecta	O
ad	O
Ulixem	B-PERSON
redierunt	O
.	O

His	O
rebus	O
cognitis	O
ipse	O
cum	O
omnibus	O
qui	O
in	O
naui	O
relicti	O
erant	O
ad	O
locum	O
uenit	O
;	O

et	O
socios	O
suos	O
frustra	O
hortatus	O
ut	O
sua	O
sponte	O
redirent	O
,	O
manibus	O
eorum	O
post	O
terga	O
uinctis	O
inuitos	O
ad	O
nauem	O
reportauit	O
.	O

Tum	O
ancoris	O
sublatis	O
quam	O
celerrime	O
e	O
portu	O
soluit	O
.	O

Postquam	O
ea	O
tota	O
nocte	O
remis	O
contenderunt	O
,	O
postridie	O
ad	O
terram	O
ignotam	O
nauem	O
appulerunt	O
.	O

Tum	O
,	O
quod	O
naturam	O
eius	O
regionis	O
ignorabat	O
,	O
ipse	O
Ulixes	B-PERSON
cum	O
duodecim	O
e	O
sociis	O
in	O
terram	O
egressus	O
loca	O
explorare	O
constituit	O
.	O

Paulum	O
a	O
litore	O
progressi	O
ad	O
speluncam	O
ingentem	O
peruenerunt	O
,	O
quam	O
habitari	O
senserunt	O
;	O

eius	O
enim	O
introitum	O
et	O
natura	O
loci	O
et	O
manu	O
munitum	O
esse	O
animaduerterunt	O
.	O

Mox	O
,	O
etsi	O
intellegebant	O
se	O
non	O
sine	O
periculo	O
id	O
facturos	O
,	O
speluncam	O
intrauerunt	O
;	O

quod	O
cum	O
fecissent	O
,	O
magnam	O
copiam	O
lactis	O
in	O
uasis	O
ingentibus	O
conditam	O
inuenerunt	O
.	O

Dum	O
tamen	O
mirantur	O
quis	O
in	O
ea	O
sede	O
habitaret	O
,	O
sonitum	O
terribilem	O
audiuerunt	O
,	O
et	O
oculis	O
ad	O
portam	O
tortis	O
monstrum	O
horribile	O
uiderunt	O
,	O
humana	O
quidem	O
specie	O
et	O
figura	O
,	O
sed	O
ingenti	O
magnitudine	O
corporis	O
.	O

Cum	O
autem	O
animaduertissent	O
monstrum	O
unum	O
oculum	O
tantum	O
habere	O
in	O
media	O
fronte	O
positum	O
,	O
intellexerunt	O
hunc	O
esse	O
unum	O
e	O
Cyclopibus	B-NORP
,	O
de	O
quibus	O
famam	O
iam	O
acceperant	O
.	O

Graeci	B-NORP
igitur	O
simul	O
ac	O
monstrum	O
uiderunt	O
,	O
terrore	O
paene	O
exanimati	O
in	O
interiorem	O
partem	O
speluncae	O
refugerunt	O
et	O
se	O
ibi	O
abdere	O
conabantur	O
.	O

Polyphemus	B-PERSON
autem	O
(	O
sic	O
enim	O
Cyclops	B-PERSON
appellabatur	O
)	O
pecus	O
suum	O
in	O
speluncam	O
compulit	O
;	O

deinde	O
,	O
cum	O
saxo	O
ingenti	O
portam	O
obstruxisset	O
,	O
ignem	O
in	O
media	O
spelunca	O
fecit	O
.	O

"	O
Qui	O
homines	O
estis	O
?	O

Mercatores	O
an	O
latrones	O
?	O
"	O

Tum	O
Ulixes	B-PERSON
respondit	O
se	O
neque	O
mercatores	O
esse	O
neque	O
praedandi	O
causa	O
uenisse	O
;	O

sed	O
a	O
Troia	B-LOC
redeuntis	O
ui	O
tempestatum	O
a	O
recto	O
cursu	O
depulsos	O
esse	O
.	O

Orauit	O
etiam	O
ut	O
sibi	O
sine	O
iniuria	O
abire	O
liceret	O
.	O

Tum	O
Polyphemus	B-PERSON
quaesiuit	O
ubi	O
esset	O
nauis	O
qua	O
uecti	O
essent	O
;	O

sed	O
Ulixes	B-PERSON
cum	O
sibi	O
maxime	O
praecauendum	O
esse	O
bene	O
intellegeret	O
,	O
respondit	O
nauem	O
suam	O
in	O
rupis	O
coniectam	O
omnino	O
fractam	O
esse	O
.	O

Polyphemus	B-PERSON
autem	O
nullo	O
responso	O
dato	O
duo	O
e	O
sociis	O
manu	O
corripuit	O
,	O
et	O
membris	O
eorum	O
diuulsis	O
carnem	O
deuorare	O
coepit	O
.	O

Dum	O
haec	O
geruntur	O
,	O
Graecorum	B-NORP
animos	O
tantus	O
terror	O
occupauit	O
ut	O
ne	O
uocem	O
quidem	O
edere	O
possent	O
,	O
sed	O
omni	O
spe	O
salutis	O
deposita	O
mortem	O
praesentem	O
exspectarent	O
.	O

Quod	O
cum	O
uidisset	O
Ulixes	B-PERSON
,	O
tantam	O
occasionem	O
rei	O
gerendae	O
non	O
omittendam	O
arbitratus	O
,	O
in	O
eo	O
erat	O
ut	O
pectus	O
monstri	O
gladio	O
transfigeret	O
.	O

Cum	O
tamen	O
nihil	O
temere	O
agendum	O
existimaret	O
,	O
constituit	O
explorare	O
,	O
antequam	O
hoc	O
faceret	O
,	O
qua	O
ratione	O
ex	O
spelunca	O
euadere	O
possent	O
.	O

Tanta	O
enim	O
erat	O
eius	O
saxi	O
magnitudo	O
ut	O
ne	O
a	O
decem	O
quidem	O
hominibus	O
amoueri	O
posset	O
.	O

Quae	O
cum	O
ita	O
essent	O
,	O
Ulixes	B-PERSON
hoc	O
conatu	O
destitit	O
et	O
ad	O
socios	O
rediit	O
;	O

qui	O
cum	O
intellexissent	O
quo	O
in	O
loco	O
res	O
essent	O
,	O
nulla	O
spe	O
salutis	O
oblata	O
de	O
fortunis	O
suis	O
desperare	O
coeperunt	O
.	O

demonstrauit	O
se	O
iam	O
antea	O
e	O
multis	O
et	O
magnis	O
periculis	O
euasisse	O
,	O
neque	O
dubium	O
esse	O
quin	O
in	O
tanto	O
discrimine	O
di	O
auxilium	O
laturi	O
essent	O
.	O

Orta	O
luce	O
Polyphemus	B-PERSON
iam	O
e	O
somno	O
excitatus	O
idem	O
quod	O
hesterno	O
die	O
fecit	O
;	O

correptis	O
enim	O
duobus	O
e	O
reliquis	O
uiris	O
carnem	O
eorum	O
sine	O
mora	O
deuorauit	O
.	O

quod	O
cum	O
Graeci	B-NORP
uiderent	O
,	O
magnam	O
in	O
spem	O
se	O
post	O
paulum	O
euasuros	O
uenerunt	O
.	O

nam	O
Polyphemus	B-PERSON
,	O
postquam	O
omnes	O
oues	O
exierunt	O
,	O
saxum	O
in	O
locum	O
restituit	O
.	O

Reliqui	O
omni	O
spe	O
salutis	O
deposita	O
lamentis	O
lacrimisque	O
se	O
dediderunt	O
;	O

Ulixes	B-PERSON
uero	O
,	O
qui	O
,	O
ut	O
supra	O
demonstrauimus	O
,	O
uir	O
magni	O
fuit	O
consili	O
,	O
etsi	O
intellegebat	O
rem	O
in	O
discrimine	O
esse	O
,	O
nondum	O
omnino	O
desperabat	O
.	O

Tandem	O
,	O
postquam	O
diu	O
haec	O
toto	O
animo	O
cogitauit	O
,	O
hoc	O
consilium	O
cepit	O
.	O

E	O
lignis	O
quae	O
in	O
spelunca	O
reposita	O
erant	O
palum	O
magnum	O
delegit	O
.	O

Hunc	O
summa	O
cum	O
diligentia	O
praeacutum	O
fecit	O
;	O

tum	O
,	O
postquam	O
sociis	O
quid	O
fieri	O
uellet	O
ostendit	O
,	O
reditum	O
Polyphemi	B-PERSON
exspectabat	O
.	O

Sub	O
uesperum	O
Polyphemus	B-PERSON
ad	O
speluncam	O
rediit	O
,	O
et	O
eodem	O
modo	O
quo	O
antea	O
cenauit	O
.	O

Tum	O
Ulixes	B-PERSON
utrem	O
uini	O
prompsit	O
,	O
quem	O
forte	O
(	O
id	O
quod	O
ei	O
erat	O
saluti	O
)	O
secum	O
attulerat	O
;	O

Polyphemus	B-PERSON
,	O
qui	O
numquam	O
antea	O
uinum	O
gustauerat	O
,	O
totum	O
poculum	O
statim	O
exhausit	O
;	O

quod	O
cum	O
fecisset	O
,	O
tantam	O
uoluptatem	O
percepit	O
ut	O
iterum	O
et	O
tertium	O
poculum	O
repleri	O
iusserit	O
.	O

Tum	O
,	O
cum	O
quaesiuisset	O
quo	O
nomine	O
Ulixes	B-PERSON
appellaretur	O
,	O
ille	O
respondit	O
se	O
Neminem	B-PERSON
appellari	O
;	O

quod	O
cum	O
audiuisset	O
,	O
Polyphemus	B-PERSON
ita	O
locutus	O
est	O
:	O

"	O
Hanc	O
,	O
tibi	O
gratiam	O
pro	O
tanto	O
beneficio	O
referam	O
;	O

te	O
postremum	O
omnium	O
deuorabo	O
.	O
"	O

Hoc	O
cum	O
dixisset	O
,	O
cibo	O
uinoque	O
grauis	O
recubuit	O
et	O
breui	O
tempore	O
somno	O
oppressus	O
est	O
.	O

Tum	O
Ulixes	B-PERSON
sociis	O
conuocatis	O
,	O
"	O
Habemus	O
,	O
"	O
inquit	O
,	O
"	O
quam	O
petiimus	O
facultatem	O
;	O

Hac	O
oratione	O
habita	O
,	O
postquam	O
extremum	O
palum	O
igni	O
calefecit	O
,	O
oculum	O
Polyphemi	B-PERSON
dormientis	O
feruenti	O
ligno	O
perfodit	O
;	O

quo	O
facto	O
omnes	O
in	O
diuersas	O
speluncae	O
partis	O
se	O
abdiderunt	O
.	O

At	O
ille	O
subito	O
illo	O
dolore	O
oculi	O
e	O
somno	O
excitatus	O
clamorem	O
terribilem	O
sustulit	O
,	O
et	O
dum	O
per	O
speluncam	O
errat	O
,	O
Ulixem	B-PERSON
manu	O
prehendere	O
conabatur	O
;	O

cum	O
tamen	O
iam	O
omnino	O
caecus	O
esset	O
,	O
nullo	O
modo	O
hoc	O
efficere	O
potuit	O
.	O

Interea	O
reliqui	O
Cyclopes	B-NORP
clamore	O
audito	O
undique	O
ad	O
speluncam	O
conuenerunt	O
,	O
et	O
ad	O
introitum	O
adstantes	O
quid	O
Polyphemus	B-PERSON
ageret	O
quaesiuerunt	O
,	O
et	O
quam	O
ob	O
causam	O
tantum	O
clamorem	O
sustulisset	O
.	O

Ille	O
respondit	O
se	O
grauiter	O
uulneratum	O
esse	O
et	O
magno	O
dolore	O
adfici	O
.	O

quibus	O
rebus	O
auditis	O
unus	O
e	O
Cyclopibus	B-NORP
:	O

Hoc	O
cum	O
dixisset	O
,	O
abierunt	O
Cyclopes	B-NORP
eum	O
in	O
insaniam	O
incidisse	O
arbitrati	O
.	O

Polyphemus	O
ubi	O
socios	O
suos	O
abiisse	O
sensit	O
,	O
furore	O
atque	O
amentia	O
impulsus	O
Ulixem	B-PERSON
iterum	O
quaerere	O
coepit	O
;	O

tandem	O
cum	O
portam	O
inuenisset	O
,	O
saxum	O
quo	O
obstructa	O
erat	O
amouit	O
,	O
ut	O
pecus	O
in	O
agros	O
exiret	O
.	O

Tum	O
ipse	O
in	O
introitu	O
consedit	O
,	O
et	O
ut	O
quaeque	O
ouis	O
ad	O
hunc	O
locum	O
uenerat	O
,	O
eius	O
tergum	O
manibus	O
tractabat	O
,	O
ne	O
uiri	O
inter	O
ouis	O
exire	O
possent	O
.	O

Quod	O
cum	O
animaduertisset	O
Ulixes	B-PERSON
,	O
intellexit	O
omnem	O
spem	O
salutis	O
in	O
dolo	O
magis	O
quam	O
in	O
uirtute	O
poni	O
.	O

Itaque	O
hoc	O
consilium	O
iniit	O
.	O

Primum	O
tris	O
quas	O
uidit	O
pinguissimas	O
ex	O
ouibus	O
delegit	O
,	O
quas	O
cum	O
inter	O
se	O
uiminibus	O
coniunxisset	O
,	O
unum	O
ex	O
sociis	O
suis	O
uentribus	O
earum	O
ita	O
subiecit	O
ut	O
omnino	O
lateret	O
;	O

deinde	O
ouis	O
hominem	O
secum	O
ferentis	O
ad	O
portam	O
egit	O
.	O

Id	O
accidit	O
quod	O
fore	O
suspicatus	O
erat	O
.	O

Polyphemus	B-PERSON
enim	O
postquam	O
terga	O
ouium	O
manibus	O
tractauit	O
,	O
eas	O
praeterire	O
passus	O
est	O
.	O

Ulixes	B-PERSON
ubi	O
rem	O
tam	O
feliciter	O
euenisse	O
uidit	O
,	O
omnis	O
socios	O
suos	O
ex	O
ordine	O
eodem	O
modo	O
emisit	O
;	O

quo	O
facto	O
ipse	O
nouissimus	O
euasit	O
.	O

Iis	O
rebus	O
ita	O
confectis	O
,	O
Ulixes	B-PERSON
ueritus	O
ne	O
Polyphemus	B-PERSON
fraudem	O
sentiret	O
,	O
cum	O
sociis	O
quam	O
celerrime	O
ad	O
litus	O
contendit	O
;	O

quo	O
cum	O
uenissent	O
,	O
ab	O
iis	O
qui	O
naui	O
praesidio	O
relicti	O
erant	O
magna	O
cum	O
laetitia	O
excepti	O
sunt	O
.	O

Hi	O
enim	O
cum	O
anxiis	O
animis	O
iam	O
tris	O
dies	O
continuos	O
reditum	O
eorum	O
exspectauissent	O
,	O
eos	O
in	O
aliquod	O
periculum	O
magnum	O
incidisse	O
(	O
id	O
quidem	O
quod	O
erat	O
)	O
suspicati	O
,	O
ipsi	O
auxiliandi	O
causa	O
egredi	O
parabant	O
.	O

Tum	O
Ulixes	B-PERSON
non	O
satis	O
tutum	O
arbitratus	O
in	O
eo	O
loco	O
manere	O
,	O
quam	O
celerrime	O
profisisci	O
constituit	O
.	O

Iussit	O
igitur	O
omnis	O
nauem	O
conscendere	O
,	O
et	O
ancoris	O
sublatis	O
paulum	O
a	O
litore	O
in	O
altum	O
prouectus	O
est	O
.	O

Tum	O
magna	O
uoce	O
exclamauit	O
:	O

"	O
Tu	O
,	O
Polypheme	B-PERSON
,	O
qui	O
iura	O
hospiti	O
spernis	O
,	O
iustam	O
et	O
debitam	O
poenam	O
immanitatis	O
tuae	O
soluisti	O
.	O
"	O

Hac	O
uoce	O
audita	O
Polyphemus	B-PERSON
ira	O
uehementer	O
commotus	O
ad	O
mare	O
se	O
contulit	O
,	O
et	O
ubi	O
nauem	O
paulum	O
a	O
litore	O
remotam	O
esse	O
intellexit	O
,	O
saxum	O
ingens	O
manu	O
correptum	O
in	O
eam	O
partem	O
coniecit	O
unde	O
uocem	O
uenire	O
sensit	O
.	O

Graeci	B-NORP
autem	O
,	O
etsi	O
non	O
multum	O
afuit	O
quin	O
submergerentur	O
,	O
nullo	O
damno	O
accepto	O
cursum	O
tenuerunt	O
.	O

Pauca	O
milia	O
passuum	O
ab	O
eo	O
loco	O
progressus	O
Ulixes	B-PERSON
ad	O
insulam	O
Aeoliam	B-LOC
nauem	O
appulit	O
.	O

Haec	O
patria	O
erat	O
uentorum	O
,	O
"	O
Hic	O
uasto	O
rex	O
Aeolus	B-PERSON
antro	O
luctantis	O
uentos	O
tempestatesque	O
sonoras	O
imperio	O
premit	O
ac	O
uinclis	O
et	O
carcere	O
frenat	O
.	O
"	O

Ibi	O
rex	O
ipse	O
Graecos	B-NORP
hospitio	O
excepit	O
,	O
atque	O
iis	O
persuasit	O
ut	O
ad	O
recuperandas	O
uiris	O
paucos	O
dies	O
in	O
ea	O
regione	O
commorarentur	O
.	O

Septimo	O
die	O
cum	O
socii	O
e	O
laboribus	O
se	O
recepissent	O
,	O
Ulixes	B-PERSON
,	O
ne	O
anni	O
tempore	O
a	O
nauigatione	O
excluderetur	O
,	O
sibi	O
sine	O
mora	O
proficiscendum	O
statuit	O
.	O

Tum	O
Aeolus	B-PERSON
,	O
qui	O
sciebat	O
Ulixem	B-PERSON
cupidissimum	O
esse	O
patriae	O
uidendae	O
,	O
ei	O
iam	O
profecturo	O
magnum	O
saccum	O
e	O
corio	O
confectum	O
dedit	O
,	O
in	O
quo	O
uentos	O
omnis	O
praeter	O
unum	O
incluserat	O
.	O

Zephyrum	B-PERSON
tantum	O
soluerat	O
,	O
quod	O
ille	O
uentus	O
ab	O
insula	O
Aeolia	B-LOC
ad	O
Ithacam	B-LOC
nauiganti	O
est	O
secundus	O
.	O

Ulixes	B-PERSON
hoc	O
donum	O
libenter	O
accepit	O
,	O
et	O
gratiis	O
pro	O
tanto	O
beneficio	O
actis	O
saccum	O
ad	O
malum	O
adligauit	O
.	O

Tum	O
omnibus	O
rebus	O
ad	O
profectionem	O
paratis	O
meridiano	O
fere	O
tempore	O
e	O
portu	O
soluit	O
.	O

At	O
socii	O
,	O
qui	O
iam	O
dudum	O
mirabantur	O
quid	O
in	O
illo	O
sacco	O
inclusum	O
esset	O
,	O
cum	O
ducem	O
somno	O
oppressum	O
uiderent	O
,	O
tantam	O
occasionem	O
non	O
omittendam	O
arbitrati	O
sunt	O
;	O

Itaque	O
spe	O
lucri	O
adducti	O
saccum	O
sine	O
mora	O
soluerunt	O
,	O
quo	O
facto	O
uenti	O
"	O
uelut	O
agmine	O
facto	O
qua	O
data	O
porta	O
ruunt	O
,	O
et	O
terras	O
turbine	O
perflant	O
.	O
"	O

Hic	O
tanta	O
tempestas	O
subito	O
coorta	O
est	O
ut	O
illi	O
cursum	O
tenere	O
non	O
possent	O
sed	O
in	O
eandem	O
partem	O
unde	O
erant	O
profecti	O
referrentur	O
.	O

Ulixes	B-PERSON
e	O
somno	O
excitatus	O
quo	O
in	O
loco	O
res	O
esset	O
statim	O
intellexit	O
;	O

saccum	O
solutum	O
,	O
Ithacam	B-LOC
post	O
tergum	O
relictam	O
uidit	O
.	O

Tum	O
uero	O
ira	O
uehementer	O
exarsit	O
sociosque	O
obiurgabat	O
quod	O
cupiditate	O
pecuniae	O
adducti	O
spem	O
patriae	O
uidendae	O
proiecissent	O
.	O

Breui	O
spatio	O
intermisso	O
Graeci	B-NORP
insulae	O
cuidam	O
appropinquauerunt	O
in	O
qua	O
Circe	B-PERSON
,	O
filia	O
Solis	B-PERSON
,	O
habitabat	O
.	O

Quo	O
cum	O
nauem	O
appulisset	O
,	O
Ulixes	B-PERSON
in	O
terram	O
frumentandi	O
causa	O
egrediendum	O
esse	O
statuit	O
;	O

nam	O
cognouerat	O
frumentum	O
quod	O
in	O
naui	O
haberent	O
iam	O
deficere	O
.	O

Sociis	O
igitur	O
ad	O
se	O
conuocatis	O
quo	O
in	O
loco	O
res	O
esset	O
et	O
quid	O
fieri	O
uellet	O
ostendit	O
.	O

Cum	O
tamen	O
omnes	O
memoria	O
tenerent	O
quam	O
crudeli	O
morte	O
necati	O
essent	O
ii	O
qui	O
nuper	O
e	O
naui	O
egressi	O
essent	O
,	O
nemo	O
repertus	O
est	O
qui	O
hoc	O
negotium	O
suscipere	O
uellet	O
.	O

Tum	O
hi	O
inter	O
se	O
sortiti	O
sunt	O
uter	O
in	O
terram	O
egrederetur	O
.	O

Hoc	O
facto	O
,	O
Eurylocho	B-PERSON
sorte	O
euenit	O
ut	O
cum	O
duobus	O
et	O
uiginti	O
sociis	O
rem	O
susciperet	O
.	O

His	O
rebus	O
ita	O
constitutis	O
ii	O
qui	O
sortiti	O
erant	O
in	O
interiorem	O
partem	O
insulae	O
profecti	O
sunt	O
.	O

Tantus	O
tamen	O
timor	O
animos	O
eorum	O
occupauerat	O
ut	O
nihil	O
dubitarent	O
quin	O
morti	O
obuiam	O
irent	O
.	O

Uix	O
quidem	O
poterant	O
ii	O
qui	O
in	O
naui	O
relicti	O
erant	O
lacrimas	O
tenere	O
;	O

credebant	O
enim	O
se	O
socios	O
suos	O
numquam	O
post	O
hoc	O
tempus	O
uisuros	O
.	O

Tanta	O
autem	O
fuit	O
eius	O
uocis	O
dulcedo	O
ut	O
nullo	O
modo	O
retineri	O
possent	O
quin	O
ianuam	O
pulsarent	O
.	O

Hoc	O
facto	O
ipsa	O
Circe	B-PERSON
foras	O
exiit	O
,	O
et	O
summa	O
cum	O
benignitate	O
omnis	O
in	O
hospitium	O
inuitauit	O
.	O

At	O
Circe	B-PERSON
uinum	O
quod	O
serui	O
apposuerunt	O
medicamento	O
quodam	O
miscuerat	O
;	O

quod	O
cum	O
Graeci	B-NORP
bibissent	O
,	O
graui	O
somno	O
subito	O
oppressi	O
sunt	O
.	O

Tum	O
Circe	B-PERSON
,	O
quae	O
artis	O
magicae	O
summam	O
scientiam	O
habebat	O
,	O
baculo	O
aureo	O
quod	O
gerebat	O
capita	O
eorum	O
tetigit	O
;	O

postquam	O
tamen	O
ad	O
solis	O
occasum	O
anxio	O
animo	O
et	O
sollicito	O
exspectauit	O
,	O
solus	O
ad	O
nauem	O
regredi	O
constituit	O
.	O

Ulixes	B-PERSON
autem	O
satis	O
intellexit	O
socios	O
suos	O
in	O
periculo	O
uersari	O
,	O
et	O
gladio	O
correpto	O
Eurylocho	B-PERSON
imperauit	O
ut	O
sine	O
mora	O
uiam	O
ad	O
istam	O
domum	O
demonstraret	O
.	O

Ille	O
tamen	O
multis	O
cum	O
lacrimis	O
Ulixem	B-PERSON
complexus	O
obsecrare	O
coepit	O
ne	O
in	O
tantum	O
periculum	O
se	O
committeret	O
;	O

si	O
quid	O
grauius	O
ei	O
accidisset	O
,	O
omnium	O
salutem	O
in	O
summo	O
discrimine	O
futuram	O
.	O

ei	O
licere	O
,	O
si	O
mallet	O
,	O
in	O
naui	O
manere	O
;	O

Hoc	O
cum	O
magna	O
uoce	O
dixisset	O
,	O
e	O
naui	O
desiluit	O
et	O
nullo	O
sequente	O
solus	O
in	O
uiam	O
se	O
dedit	O
.	O

Aliquantum	O
itineris	O
progressus	O
ad	O
uillam	O
magnificam	O
peruenit	O
,	O
quam	O
cum	O
oculis	O
perlustrasset	O
,	O
statim	O
intrare	O
statuit	O
;	O

intellexit	O
enim	O
hanc	O
esse	O
eandem	O
domum	O
de	O
qua	O
Eurylochus	B-PERSON
mentionem	O
fecisset	O
.	O

At	O
cum	O
in	O
eo	O
esset	O
ut	O
limen	O
intraret	O
,	O
subito	O
ei	O
obuiam	O
stetit	O
adulescens	O
forma	O
pulcherrima	O
aureum	O
baculum	O
gerens	O
.	O

Hic	O
Ulixem	B-PERSON
iam	O
domum	O
intrantem	O
manu	O
corripuit	O
et	O
,	O
"	O
Quo	O
ruis	O
?	O
"	O

inquit	O
.	O

"	O
Nonne	O
scis	O
hanc	O
esse	O
Circes	B-PERSON
domum	O
?	O

Hic	O
inclusi	O
sunt	O
amici	O
tui	O
ex	O
humana	O
specie	O
in	O
porcos	O
conuersi	O
.	O

Num	O
uis	O
ipse	O
in	O
eandem	O
calamitatem	O
uenire	O
?	O
"	O

Ulixes	B-PERSON
simul	O
ac	O
uocem	O
audiuit	O
,	O
deum	O
Mercurium	B-PERSON
agnouit	O
;	O

nullis	O
tamen	O
precibus	O
ab	O
instituto	O
consilio	O
deterreri	O
potuit	O
.	O

Quod	O
cum	O
Mercurius	B-PERSON
sensisset	O
,	O
herbam	O
quandam	O
ei	O
dedit	O
,	O
quam	O
contra	O
carmina	O
multum	O
ualere	O
dicebat	O
.	O

Mercurius	B-PERSON
postquam	O
finem	O
loquendi	O
fecit	O
,	O
"	O
mortalis	O
uisus	O
medio	O
sermone	O
reliquit	O
,	O
et	O
procul	O
in	O
tenuem	O
ex	O
oculis	O
euanuit	O
auram	O
.	O
